,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
40,1.9669295787811278,0.018326804063426502,0.0481112003326416,0.0015365649447462854,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 20}",0.5494505494505495,0.4945054945054945,0.532967032967033,0.5247252747252747,0.5247252747252747,0.5252747252747253,0.017838113275547178,88
41,2.4363950729370116,0.021190610103920225,0.06126666069030762,0.006075982444853589,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 25}",0.5467032967032966,0.5934065934065934,0.532967032967033,0.5714285714285714,0.521978021978022,0.5532967032967033,0.02598151740117997,49
42,2.9298296928405763,0.029227987926153748,0.06987299919128417,0.0024555903219742764,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 30}",0.5631868131868132,0.5934065934065934,0.5137362637362637,0.5521978021978022,0.5302197802197802,0.5505494505494506,0.027450540652300664,57
43,3.4212934494018556,0.06655594517168624,0.08258156776428223,0.009507524900403136,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 35}",0.6208791208791209,0.6208791208791209,0.5769230769230769,0.5659340659340659,0.5247252747252747,0.5818681318681318,0.03629702102178845,5
44,3.7139219760894777,0.0696264959606113,0.08564567565917969,0.0011468673273769675,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'gmm__n_components': 40}",0.6208791208791209,0.5659340659340659,0.5576923076923077,0.5631868131868132,0.5357142857142857,0.5686813186813187,0.028177761329578218,27
45,0.26386489868164065,0.010105293501440278,0.0054302215576171875,4.586494340014114e-05,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5,0.5,0.5,0.510989010989011,0.5,0.5021978021978022,0.00439560439560438,149
46,0.5284112930297852,0.01947769866547442,0.011699438095092773,0.000249864991373833,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5,0.510989010989011,0.49175824175824173,0.49725274725274726,0.49175824175824173,0.49835164835164836,0.007079175124574241,158
47,0.9577785015106202,0.011702325436590659,0.02181100845336914,5.594500976147183e-05,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.4835164835164835,0.521978021978022,0.5054945054945055,0.49725274725274726,0.5137362637362637,0.5043956043956044,0.013300789491110113,145
48,1.3838313579559327,0.015010975777809554,0.03218989372253418,0.000320349317233695,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5137362637362637,0.5274725274725275,0.5027472527472527,0.5082417582417582,0.5274725274725275,0.5159340659340659,0.010041575210163238,101
49,1.8819291114807128,0.019872786778586362,0.04284205436706543,0.0008090790262503539,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5521978021978022,0.5027472527472527,0.5357142857142857,0.5137362637362637,0.5247252747252747,0.5258241758241758,0.017165383903091566,86
50,2.3042030811309813,0.014038926397274857,0.052832603454589844,0.001377905974049003,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.489010989010989,0.5879120879120879,0.5604395604395604,0.5714285714285714,0.5247252747252747,0.5467032967032968,0.03552358214339476,62
51,2.7150854587554933,0.023814166450707875,0.06309075355529785,0.0012381792268185065,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.5631868131868132,0.5851648351648352,0.5192307692307693,0.554945054945055,0.532967032967033,0.5510989010989011,0.023090001526868895,54
52,3.1535895824432374,0.035487084237150496,0.07478370666503906,0.0009258485275046233,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.6208791208791209,0.6208791208791209,0.5824175824175825,0.5659340659340659,0.5247252747252747,0.582967032967033,0.03621375176545952,1
53,3.572330045700073,0.04378984100771269,0.08329100608825683,0.0015038968440359108,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.5989010989010989,0.554945054945055,0.5659340659340659,0.5631868131868132,0.5357142857142857,0.5637362637362637,0.020514455717136774,33
54,0.24824943542480468,0.014533869753901226,0.005372810363769531,8.232664999498401e-05,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.5027472527472527,0.5604395604395604,0.5027472527472527,0.510989010989011,0.4807692307692308,0.5115384615384615,0.026430798836935592,117
55,0.5079917907714844,0.01098182160594947,0.011243772506713868,0.0002056685726004313,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 5}",0.5,0.510989010989011,0.532967032967033,0.49725274725274726,0.49175824175824173,0.5065934065934066,0.014599264017127937,139
56,0.9494116306304932,0.02338380172252499,0.02201242446899414,0.0008290939416487043,0.01,"(50,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 10}",0.5027472527472527,0.521978021978022,0.510989010989011,0.49725274725274726,0.47802197802197804,0.5021978021978022,0.014681746391085038,149
57,1.4593811988830567,0.09312735319266216,0.03261423110961914,0.0010181154165796451,0.01,"(50,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 15}",0.510989010989011,0.48626373626373626,0.49725274725274726,0.5082417582417582,0.532967032967033,0.5071428571428571,0.015598977545690534,132
58,1.844810152053833,0.020382441807573096,0.04317150115966797,0.0011090732245025482,0.01,"(50,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 20}",0.5027472527472527,0.5027472527472527,0.5384615384615384,0.5137362637362637,0.5027472527472527,0.512087912087912,0.013856615618591741,113
59,2.2924310684204103,0.04542109776763924,0.05465059280395508,0.0030421938917387058,0.01,"(50,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 25}",0.489010989010989,0.5824175824175825,0.5576923076923077,0.5741758241758241,0.5906593406593407,0.5587912087912088,0.03655395028237341,37
60,2.7095094203948973,0.03037573392512198,0.0631688117980957,0.00034727370946762565,0.01,"(50,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 30}",0.5631868131868132,0.5879120879120879,0.5576923076923077,0.5521978021978022,0.5302197802197802,0.5582417582417583,0.0185841038739426,40
61,3.1182300090789794,0.012466311285126987,0.07620067596435547,0.0022144653864418075,0.01,"(50,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 35}",0.6208791208791209,0.5851648351648352,0.5851648351648352,0.5576923076923077,0.521978021978022,0.5741758241758242,0.03292121358009943,13
62,3.5543357372283935,0.03290719492586039,0.08503842353820801,0.0017122011226844529,0.01,"(50,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 40}",0.5989010989010989,0.5769230769230769,0.521978021978022,0.5604395604395604,0.5137362637362637,0.5543956043956044,0.03233832740563112,45
63,0.25029640197753905,0.012045525692368398,0.005325794219970703,0.00010229496323549395,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 2}",0.5027472527472527,0.5604395604395604,0.5,0.510989010989011,0.47527472527472525,0.5098901098901099,0.02794105963756291,121
64,0.5109381675720215,0.009167538708344768,0.01126413345336914,3.7881223555170434e-05,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 5}",0.5,0.510989010989011,0.49175824175824173,0.49725274725274726,0.47802197802197804,0.4956043956043956,0.010794990496916743,173
65,0.9659665584564209,0.015613292539225571,0.02151150703430176,7.725047471221482e-05,0.01,"(25,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 10}",0.4835164835164835,0.49725274725274726,0.5054945054945055,0.5,0.4807692307692308,0.49340659340659343,0.00961145916732741,177
66,1.3906706333160401,0.023412866518815544,0.03203396797180176,0.0005451787145763204,0.01,"(25,)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 15}",0.5164835164835165,0.5274725274725275,0.5,0.5357142857142857,0.532967032967033,0.5225274725274726,0.013048727568173527,93
67,1.854902458190918,0.04474715182631554,0.0437809944152832,0.001204792086548283,0.01,"(25,)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 20}",0.5082417582417582,0.5027472527472527,0.5357142857142857,0.5439560439560439,0.5137362637362637,0.5208791208791208,0.01607553718497559,96
68,2.42631516456604,0.15928783231132437,0.05867071151733398,0.008253142208477001,0.01,"(25,)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 25}",0.5467032967032966,0.5686813186813187,0.5137362637362637,0.5714285714285714,0.5576923076923077,0.5516483516483517,0.02087912087912089,50
69,2.7175931453704836,0.011406802097568926,0.0647160530090332,0.000437687640485142,0.01,"(25,)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 30}",0.5521978021978022,0.554945054945055,0.5054945054945055,0.532967032967033,0.5247252747252747,0.5340659340659341,0.018272845217929566,73
70,3.1627541065216063,0.04772359431422187,0.07523078918457031,0.0019656772370049867,0.01,"(25,)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 35}",0.5796703296703297,0.6291208791208791,0.5796703296703297,0.5576923076923077,0.521978021978022,0.5736263736263737,0.03485439896077736,15
71,3.568345832824707,0.02156675830883598,0.0853853702545166,0.00154716852565698,0.01,"(25,)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'gmm__n_components': 40}",0.5851648351648352,0.5769230769230769,0.5576923076923077,0.5631868131868132,0.5576923076923077,0.5681318681318681,0.011043819363869105,28
72,0.2668949604034424,0.010591238293184771,0.005463743209838867,0.00019209049791743811,0.01,"(25, 25)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 2}",0.5027472527472527,0.5,0.5,0.510989010989011,0.521978021978022,0.5071428571428571,0.008440819503152326,132
73,0.5494559288024903,0.04213545843274889,0.011555337905883789,0.0001713350027929937,0.01,"(25, 25)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 5}",0.5,0.510989010989011,0.5439560439560439,0.49725274725274726,0.49175824175824173,0.5087912087912088,0.018665151375234085,125
74,0.9785614490509034,0.010426638967468892,0.022211837768554687,0.00042967725681123666,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 10}",0.4835164835164835,0.5247252747252747,0.5054945054945055,0.5,0.4807692307692308,0.4989010989010989,0.01598136216730658,154
75,1.3966851711273194,0.01657145498715254,0.032276344299316403,0.0005639460842629578,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'gmm__n_components': 15}",0.510989010989011,0.5274725274725275,0.49725274725274726,0.5082417582417582,0.5274725274725275,0.5142857142857142,0.011707294369594798,109
